{ad25a031-880b-4f88-ac12-82d6c52fbdea} event:/char/badeline/appear
{fddd9a38-6b72-47f4-a170-fbad78033e25} event:/Ingeste/final_content/char/asriel/Asriel_Segapower
{fc9c13ab-59e0-4db5-a0a9-d9d8a96cfba8} event:/Ingeste/final_content/char/asriel/Asriel_Sparkles
{3ea0c788-1da2-4f81-b6f7-45f63d1bcf52} event:/Ingeste/final_content/char/asriel/Asriel_Spellcast_Glitch
{60965ac9-c38d-48c0-875f-4bc8c9a9dbf0} event:/Ingeste/final_content/char/asriel/Asriel_Star
{a5b8c9cd-78a7-41e5-baf4-880a12c2e78c} event:/Ingeste/final_content/char/chara/booster_finalfinal_part1
{3641cc9a-7499-4b02-9d3b-4de0805d93ae} event:/Ingeste/final_content/char/chara/booster_finalfinal_part2
{cad19547-65c4-47f8-8312-aad85acedeef} event:/Ingeste/final_content/char/els/Els_Activate.wav
{67a37b1c-b5c4-4ffd-9a97-2ee60a62de10} event:/Ingeste/final_content/char/els/Els_BeamSlash.wav
{2257718f-fdd9-48e9-9ddb-6ae5f9af5df0} event:/Ingeste/final_content/char/els/Els_Bigger_Gun_Launch
{501d6359-f56c-4e34-9745-b070bbc4ce27} event:/Ingeste/final_content/char/els/Els_BigHit.wav
{6876e05d-5e1f-432f-b971-850785082357} event:/Ingeste/final_content/char/els/Els_Bubble_burst_charge
{21b0c876-9060-4fa5-9314-a04888d3ea71} event:/Ingeste/final_content/char/els/Els_Build
{8225a23c-507a-48a2-b0fb-b58c424d7856} event:/Ingeste/final_content/char/els/Els_Charge.wav
{87082e78-ab9f-49ec-8209-61fdc8095020} event:/Ingeste/final_content/char/els/Els_Create
{3dbbe4f5-8f99-4372-be30-e135ad005738} event:/Ingeste/final_content/char/els/Els_Darkmatter_Spawn
{c65c7164-cff4-428a-a25d-3427d10e65bc} event:/Ingeste/final_content/char/els/Els_Final_Cry
{646906a9-bdaa-4e94-af69-f8e0331b9d24} event:/Ingeste/final_content/char/els/Els_Impact
{c6c85844-41ff-43af-abe2-44f18f9cedc1} event:/Ingeste/final_content/char/els/Els_Intro
{1e397c78-572f-47ef-9498-41b3cd2c5b3a} event:/Ingeste/final_content/char/els/Els_Knockout
{29b0a7b8-9417-4b6b-b6f2-a0e860b27b62} event:/Ingeste/final_content/char/els/Els_Precreate
{dbd037a0-75a6-4e00-ad13-d974cdc79e1b} event:/Ingeste/final_content/char/els/Els_Predeath
{7b05f2f6-f37b-4730-8769-b06748ef62d2} event:/Ingeste/final_content/char/els/Els_PreImpact
{121b412d-f761-42b6-9ddd-b1f1f6b56cc0} event:/Ingeste/final_content/char/els/Els_Revival
{dffb39b3-98f5-4312-b3cc-5d46754ba8ea} event:/Ingeste/final_content/char/els/Els_Rift
{6d5f730a-dfd7-4bf3-b0e7-6425830df835} event:/Ingeste/final_content/char/els/Els_Rift_Bullet
{8c5e9a7c-24c9-46a4-878e-76fbcbb85f4e} event:/Ingeste/final_content/char/els/Els_Scream_Hit
{952e6765-ab0a-4fbb-8ac0-12e4840ac2ce} event:/Ingeste/final_content/char/els/Els_Shell_Screamer
{968a9191-4bdf-4292-bd42-f4842b90f5dd} event:/Ingeste/final_content/char/els/Els_Shellcrack
{b648dcd9-0255-4947-896b-ffd93c1a0fa8} event:/Ingeste/final_content/char/els/Els_Slice
{9855375e-a0ef-4fc5-bdbb-b2509df09c7f} event:/Ingeste/final_content/char/els/Els_Spawn
{6bde9cb3-d683-4420-ae9a-99c7fa674023} event:/Ingeste/final_content/char/els/Els_StarDeath
{3a5944dd-acea-4a26-96d6-ee87310d8e8d} event:/Ingeste/final_content/char/els/Els_Teleport
{25c1f9d1-baf1-4090-929c-9d2ae5e3c68c} event:/Ingeste/final_content/char/els/Els_Time_Manipulator_End
{0cd23982-8a1c-4f1b-a177-3e9f382cbe6e} event:/Ingeste/final_content/char/els/Els_Time_Manipulator_Start
{70f867b8-dc40-45e1-ba66-a63c0e35b711} event:/Ingeste/final_content/env/19_churchbell
{f4c9fe1a-2c05-4fda-9b17-38d8e561a908} event:/Ingeste/final_content/env/19_dont_forget
{7dd02973-b199-4f45-95a4-40982bb979fb} event:/Ingeste/final_content/env/19_maggypc
{61907dea-6861-4b4b-b964-9a8f493e9419} event:/Ingeste/final_content/env/19_vortex
{622ee2bf-6833-4df2-8df7-060e44c72064} event:/Ingeste/final_content/env/20_asriel
{745f533a-b98a-426c-b04d-7f81ea6a3854} event:/Ingeste/final_content/env/20_darkness
{28fa66b0-40ad-4918-960b-2ae38b8e0149} event:/Ingeste/final_content/env/20_hopes
{1b592bc6-cfa2-445e-88c9-7e0fbdea1521} event:/Ingeste/final_content/env/20_whitespaces
{fdf9ef95-e3b0-4f96-bf14-4d46e3f021f4} event:/Ingeste/final_content/game/19_the_end/fakeheart_bounce
{d9b731cb-6604-4c28-b61f-9b9007e65dcb} event:/Ingeste/final_content/game/19_the_end/fakeheart_get
{4114e7f2-6f48-4025-99c8-48545810e095} event:/Ingeste/final_content/game/19_the_end/fakeheart_pulse
{e1adce7c-0ad4-4a16-bdf4-1b28ed31eb4e} event:/Ingeste/final_content/game/19_the_end/gigadiamond_return
{dd918479-7104-4f07-a150-43e4184ddc72} event:/Ingeste/final_content/game/19_the_end/gigadiamond_touch
{30e8783c-2637-42f4-8c98-351b6da1bb4e} event:/Ingeste/final_content/game/19_the_end/glitch_long
{c7310eac-fcba-4645-829e-5eac8e49fd70} event:/Ingeste/final_content/game/19_the_end/glitch_medium
{c8269776-114c-46fa-813f-b67379974240} event:/Ingeste/final_content/game/19_the_end/glitch_short
{6425c2df-b4ec-4e1d-a225-0f6c2dcaba3e} event:/Ingeste/final_content/game/19_the_end/heart_door
{e0c9dde2-c631-4b37-b9f0-244b2adb1aac} event:/Ingeste/final_content/game/19_the_end/key_unlock_1
{14485a91-c2e3-4010-8b83-7cdef5a5499b} event:/Ingeste/final_content/game/19_the_end/key_unlock_2
{448d18c4-ed92-45e8-9ebd-06c2e132e6f1} event:/Ingeste/final_content/game/19_the_end/key_unlock_3
{a11b0a9c-b6f9-4c9d-b96f-8e69247ae6dd} event:/Ingeste/final_content/game/19_the_end/key_unlock_4
{da85a266-bea4-4cae-a662-14d17eb63255} event:/Ingeste/final_content/game/19_the_end/key_unlock_5
{57dc8604-e69c-4206-94ae-cd1cf1409557} event:/Ingeste/final_content/game/19_the_end/kirb_flag
{6108cacd-452b-4e76-bcbd-84b984fb8dc9} event:/Ingeste/final_content/game/19_the_end/large_heart_door
{028b9118-dedd-4271-823f-7a1e255d09ce} event:/Ingeste/final_content/game/19_the_end/lightning_strike
{3d1ad1ba-1a81-4e17-86e7-a82c07574dfd} event:/Ingeste/final_content/game/19_the_end/locked_door_appear_1
{090cbc65-6757-4451-9672-4947048812ed} event:/Ingeste/final_content/game/19_the_end/locked_door_appear_2
{b8532b18-ee16-41bf-945c-3560b7187d0b} event:/Ingeste/final_content/game/19_the_end/locked_door_appear_3
{d62b2820-b383-4031-88e4-9ab90dc39fd5} event:/Ingeste/final_content/game/19_the_end/locked_door_appear_4
{c6ac844b-046b-4ddc-b46a-b121f98abc03} event:/Ingeste/final_content/game/19_the_end/locked_door_appear_5
{5a176cf2-a958-4228-828f-8296ad5ec188} event:/Ingeste/final_content/game/19_the_end/powergenerator_hit
{86bc87f9-98d7-4c05-b9e4-a04cdd9d5475} event:/Ingeste/final_content/game/19_the_end/powergenerator_hit_first
{b6b46d54-145a-42fc-a45a-677409a22724} event:/Ingeste/final_content/game/19_the_end/powergenerator_hit_scream
{d34cfa6c-fa5a-4d2f-a375-0ab18785a48d} event:/Ingeste/final_content/game/19_the_end/ppt_cube_transition
{c35a1b90-9679-4f56-978b-df171043bf11} event:/Ingeste/final_content/game/19_the_end/ppt_dissolve_transition
{da7d22f4-6598-455d-a33c-3c483fbacad5} event:/Ingeste/final_content/game/19_the_end/ppt_doubleclick
{34b24eae-3525-46f7-8c0c-bf10cae4fe21} event:/Ingeste/final_content/game/19_the_end/ppt_happy_wavedashing
{84fe5271-ee5a-40bb-afbd-96cf0f696182} event:/Ingeste/final_content/game/19_the_end/ppt_impossible
{ad6f02fe-bb12-47f2-be80-5ab84f3da4cd} event:/Ingeste/final_content/game/19_the_end/ppt_its_easy
{fcbbfba0-db6d-4116-ae97-2e5f2116ab37} event:/Ingeste/final_content/game/19_the_end/ppt_mouseclick
{65d85c07-b860-4d39-8efd-8544d2249fa6} event:/Ingeste/final_content/game/19_the_end/ppt_spinning_transition
{c1c5cac6-afb9-4c7c-b9de-cf65973e5de7} event:/Ingeste/final_content/game/19_the_end/ppt_wavedash_whoosh
{578b171f-5411-4bf3-9489-cb71e0c7deb3} event:/Ingeste/final_content/game/19_the_end/puffer_boop
{27f6b82a-1e6a-4fd8-901d-341d290e63d5} event:/Ingeste/final_content/game/19_the_end/puffer_expand
{bc1ed81f-7fa2-4b69-ab6f-c3fa4940ebe7} event:/Ingeste/final_content/game/19_the_end/puffer_reform
{6653e8cf-de03-4401-8d4d-cd71af4d8312} event:/Ingeste/final_content/game/19_the_end/puffer_return
{6bccf2f4-7451-4367-8878-db1b7d586fb2} event:/Ingeste/final_content/game/19_the_end/puffer_shrink
{2311f8d5-680b-4528-9598-2813461497dd} event:/Ingeste/final_content/game/19_the_end/puffer_splode
{0579b5bf-c083-4c06-8062-c7c9b2ff7dd4} event:/Ingeste/final_content/game/19_the_end/quake_onset
{ec980fb7-4e8e-416b-8dbe-5a0e39fa28fb} event:/Ingeste/final_content/game/19_the_end/quake_rockbreak
{139823c3-06fc-44c8-89f5-7815e283e349} event:/Ingeste/final_content/game/19_the_end/scifi_glider_emancipate
{9fd906bb-2ad3-43fe-9ada-408a3b07d66c} event:/Ingeste/final_content/game/19_the_end/scifi_glider_engage
{0b41d106-42a3-4b22-8442-317c43a7daeb} event:/Ingeste/final_content/game/19_the_end/scifi_glider_land
{b4131867-9549-48ad-862c-7fa9044813eb} event:/Ingeste/final_content/game/19_the_end/scifi_glider_movement
{3d358fbd-3a92-4e08-98f3-fa432134e3a3} event:/Ingeste/final_content/game/19_the_end/scifi_glider_platform_dissipate
{56dd597c-86e9-473c-b335-56782ee951bf} event:/Ingeste/final_content/game/19_the_end/scifi_glider_wallbounce_left
{c70ffe96-8ca4-4bf5-806d-358062c41c1f} event:/Ingeste/final_content/game/19_the_end/scifi_glider_wallbounce_right
{d74b7181-865a-4ce3-9903-9527bdbcc2c1} event:/Ingeste/final_content/game/19_the_end/scifi_zip_mover
{a5ef8b23-9d65-4376-adfc-8007744d02d0} event:/Ingeste/final_content/game/19_the_end/strawberry_pink_platinum_detach
{ebfeb087-7544-4a58-a57a-e009b1ffd489} event:/Ingeste/final_content/game/20_last_push/asriel_fling
{a65b98bc-f509-446e-bc25-9737da9e91ee} event:/Ingeste/final_content/game/20_last_push/asriel_fling_harder
{867b5d4e-a93b-43b8-8491-281deda84550} event:/Ingeste/final_content/game/20_last_push/els_freakout_1
{945597ad-61fa-458d-b03d-96a4f6be7012} event:/Ingeste/final_content/game/20_last_push/els_freakout_2
{46cffd50-5a4d-48d3-8818-076531a43534} event:/Ingeste/final_content/game/20_last_push/els_freakout_3
{fe9b6424-fdfd-4093-aca0-cc0f86540b37} event:/Ingeste/final_content/game/20_last_push/els_freakout_4
{9b1f2e71-92ba-4fd1-99ec-4626ea5ff13b} event:/Ingeste/final_content/game/20_last_push/els_freakout_5
{c53fbb73-22f3-4afc-b911-67f55e267610} event:/Ingeste/final_content/game/20_last_push/els_freakout_final
{47fbaf68-6e8e-407a-976c-053ce11e82d1} event:/Ingeste/final_content/game/20_last_push/endscene_videozoom
{05bf780a-d7cb-4668-9216-298d8422b15b} event:/Ingeste/final_content/game/20_last_push/minus_1up
{7273841e-6bc8-43ab-9697-bc17533783fe} event:/Ingeste/final_content/game/20_last_push/mt_dz_landed
{03ebb6f7-01d6-4c8e-9a6e-40dd85231f06} event:/Ingeste/final_content/game/20_last_push/mt_dz_transcended
{5fdf8d38-4905-4e73-9797-a962212d10e1} event:/Ingeste/final_content/game/20_last_push/multiple_lightning_strike
{0f6b0be3-adab-4100-a00b-48fc41dddfaf} event:/Ingeste/final_content/game/20_last_push/savediamond_return
{17fedf65-52b2-4aa0-aaad-ff229c9d083b} event:/Ingeste/final_content/game/20_last_push/savediamond_touch
{d26dc52a-8692-456a-93de-a47132d61701} event:/Ingeste/final_content/music/lvl19/cinematic/BEB_cutscenes
{7fb474db-3404-4cca-96e3-95ad3020d25b} event:/Ingeste/final_content/music/lvl19/cinematic/bird_crash_first
{a429b37b-21ad-4b03-90fb-8415c4186e5b} event:/Ingeste/final_content/music/lvl19/cinematic/bird_crash_second
{4cf92893-cac1-4d81-868b-421d3f9d24fa} event:/Ingeste/final_content/music/lvl19/cinematic/els_intro_laugh
{a351122b-c662-4b8d-874b-0ac8d1f73aca} event:/Ingeste/final_content/music/lvl19/cinematic/els_intro_scream
{aec67c80-36ca-4966-a3de-fea98689f8c7} event:/Ingeste/final_content/music/lvl19/dogsong
{11a577c2-be45-474c-89c6-6b62a6940cc6} event:/Ingeste/final_content/music/lvl19/final_run
{61e63c13-f855-4256-9d2e-fbb717aa3945} event:/Ingeste/final_content/music/lvl19/inmyway
{4a11b57a-3d2c-496c-a6ad-6b75b4de2bb1} event:/Ingeste/final_content/music/lvl19/inmyway_slow
{f6ab1628-5ce5-4306-9dc3-6ca16f7f3fbf} event:/Ingeste/final_content/music/lvl19/last_push
{5274b3f2-e638-467e-9dc2-e134fbbac606} event:/Ingeste/final_content/music/lvl19/part01
{6a81e45d-893b-4212-9dab-3aa5e0b2a597} event:/Ingeste/final_content/music/lvl19/part02
{98e33d90-b081-4de9-b4a2-b258ee1d85aa} event:/Ingeste/final_content/music/lvl19/part03
{15b2c363-af22-4b57-be58-77a1d7661324} event:/Ingeste/final_content/music/lvl19/pinkplatinum_room
{8ccc9918-56c3-4a77-9938-76047bf97eba} event:/Ingeste/final_content/music/lvl19/tape_rooms
{ffc66d2d-e8e7-424f-9e09-8fe309419be7} event:/Ingeste/final_content/music/lvl19/tragiclost
{ce18ddca-0edb-4114-8750-856c302f9ae4} event:/Ingeste/final_content/music/lvl19/void_room
{43e42c98-e5a8-4256-be40-f31f3979d32d} event:/Ingeste/final_content/music/lvl20/cinematic/donotgiveup
{34edf9aa-36b1-4325-bee0-da182054408b} event:/Ingeste/final_content/music/lvl20/cinematic/end
{490a0cc6-7d6d-4458-ad36-f8a75c2a42d9} event:/Ingeste/final_content/music/lvl20/cinematic/end_intro
{9c564538-4bcd-4416-8647-7247f7118209} event:/Ingeste/final_content/music/lvl20/cinematic/fail_victory
{b81153f7-f501-4d1f-ada8-9ff7f8ef82d5} event:/Ingeste/final_content/music/lvl20/cinematic/gameover
{f8cb1ea3-79ee-410a-b1c4-089eb9d164e6} event:/Ingeste/final_content/music/lvl20/azzy_fight00
{70769e76-62cd-4b39-a3c4-3dcac8463cd6} event:/Ingeste/final_content/music/lvl20/azzy_fight01
{2fb9e45e-bbcd-41b5-8c35-cd0366e6e34c} event:/Ingeste/final_content/music/lvl20/azzy_fight02
{174449a4-7388-41e0-b959-c81ba323c47e} event:/Ingeste/final_content/music/lvl20/azzy_theme01
{c7387402-169e-4540-b7a0-9c6a4d557450} event:/Ingeste/final_content/music/lvl20/azzy_theme02
{d549664a-b83f-4f01-a895-da2eaf2b8433} event:/Ingeste/final_content/music/lvl20/back
{9362e05b-8909-43eb-bfb3-4547f8e06980} event:/Ingeste/final_content/music/lvl20/els
{4229796f-d263-426a-956b-3a85ac4c7932} event:/Ingeste/final_content/music/lvl20/idiot
{5a36c006-24bf-46f1-84b3-8c1f7d8cbd42} event:/Ingeste/final_content/music/lvl20/intro
{4f998333-9471-456b-853d-07972f19e5af} event:/Ingeste/final_content/music/lvl20/main
{6a03d91a-3e41-4cbc-9aa6-509d68ea62ec} event:/Ingeste/final_content/music/lvl20/miracle
{d305b3bc-acbd-42da-9d18-974f55021433} event:/Ingeste/final_content/music/lvl20/penumbra_phantasm
{bbea803e-4bf3-4869-8b39-ba347898ad32} event:/Ingeste/final_content/music/lvl20/saved
{a60b335f-ea75-43f9-b339-a64b53add2a5} event:/Ingeste/final_content/music/lvl20/zvo
{ea893af4-e3af-4fab-bd7d-269befb6f06d} event:/Ingeste/final_content/music/lvl21/cast
{bdcb31be-f3e4-4ec4-a1ab-5417f49e53b9} event:/Ingeste/final_content/music/lvl21/goodnight
{c7bf9cef-fb17-4518-9f82-014ea05c80f4} event:/Ingeste/final_content/music/lvl21/post_credit
{7c30903f-809c-4702-975a-4ea800a38750} event:/Ingeste/final_content/music/lvl21/respite
{3f53e646-41ab-40af-bdb1-7cd75a03785f} event:/Ingeste/final_content/music/RMXSide/19_goodbye
{71792718-c644-4750-af2c-73fda6447a87} event:/Ingeste/final_content/ui/postcard_delta_variants_in
{602df6cb-24bb-47b4-acc5-2c4a1c7d8514} event:/Ingeste/final_content/ui/postcard_delta_variants_out
{880260d2-c69d-47a5-ade0-a35bc57f69e0} event:/Ingeste/final_content/ui/skip_all
{7a013546-0611-46c0-b3de-6298185dbb18} event:/Ingeste/final_content/ui/truely_rename_entry_accept_locked
{0e1c64c4-eb5e-47fb-b4ab-86f35853fc1b} event:/Ingeste/final_content/timeline_bubble_to_hopes_and_dreams
{911dcc5f-627f-495e-95a5-21b0ae8e3d86} event:/Ingeste/game/00_prologue/bridge_rumble_loop
{b9c36f4a-7513-4e64-91d3-4afe06691dfc} event:/Ingeste/game/00_prologue/bridge_support_break
{460525a1-c798-4088-9aff-886f91136532} event:/Ingeste/game/00_prologue/car_down
{a5d29b1b-9eb7-4469-8576-595cbd0ec4b9} event:/Ingeste/game/00_prologue/car_up
{4b7c5156-11a8-490b-baba-932f61893c28} event:/Ingeste/game/00_prologue/fallblock_first_impact
{997c3420-d455-40e6-b378-236834c0b7a1} event:/Ingeste/game/00_prologue/fallblock_first_shake
{240c3d9b-4b12-40fe-b26f-9bca9a558455} event:/Ingeste/game/00_prologue/intro_vignette
{fc13f6aa-db18-4635-9e9e-cb36ea95b442} event:/Ingeste/game/01_city/birdbros_finish
{a54ba352-f006-4264-bcfd-ab50b804a1d3} event:/Ingeste/game/01_city/birdbros_fly_loop
{c3904657-5533-41af-9904-23f1015cf49f} event:/Ingeste/game/01_city/birdbros_thrust
{d8c2a836-32e1-4dfc-8426-1c1475eaee5a} event:/Ingeste/game/01_city/console_blue
{390c6d47-4a0b-4b3c-b037-9ed4d0a718f3} event:/Ingeste/game/01_city/console_purple
{8228bdc6-de85-43c3-8bc1-9135c71a40d1} event:/Ingeste/game/01_city/console_red
{c9387e3d-40e9-4cbd-a6f5-c5ac239cbd0f} event:/Ingeste/game/01_city/console_static_long
{4a3dce27-8f07-4e5e-8fe3-f5dfa6db4f00} event:/Ingeste/game/01_city/console_static_loop
{47ee98d5-ad6f-43f6-9fb2-1cd00fbb87aa} event:/Ingeste/game/01_city/console_static_short
{13861cf3-a772-4512-9dce-7be127f29938} event:/Ingeste/game/01_city/console_white
{d9ad5188-0193-40fd-9508-8ee37b2e327d} event:/Ingeste/game/01_city/console_yellow
{8f5ca273-adaa-46a7-a0e7-b85654274407} event:/Ingeste/game/01_city/fallblock_ice_impact
{dfac8893-a5d9-4f5a-942a-e924388408f9} event:/Ingeste/game/01_city/fallblock_ice_shake
{e0443d54-d35a-4dcd-bd04-c6a2575f6a45} event:/Ingeste/game/01_city/zip_mover
{57b14e05-ce50-48b3-b976-05f80f8775fa} event:/Ingeste/game/02_nightmare/lantern_hit
{d160cf02-1940-4a75-997c-6a71edf8d6fd} event:/Ingeste/game/02_nightmare/sequence_chara_intro
{497c6af5-387c-4a98-971a-28d27f9c9b45} event:/Ingeste/game/02_nightmare/sequence_mirror
{d1d9f821-8d0a-4ba9-b325-0d90e4b7b379} event:/Ingeste/game/02_nightmare/sequence_phone_pickup
{5a2bc333-b7a0-4027-8261-79d73f5e11ed} event:/Ingeste/game/02_nightmare/sequence_phone_ring_loop
{5dfa88ef-e268-4810-9698-31371ebe23b5} event:/Ingeste/game/02_nightmare/sequence_phone_ringtone_loop
{365b7d8a-a0de-4a21-bc76-dbc761bb2f57} event:/Ingeste/game/02_nightmare/sequence_phone_transform
{1a903141-bd68-4500-a8b1-59714a82a616} event:/Ingeste/game/03_star/birdbros_finish
{772f5c86-a1fe-4b27-9806-85116dea1ea9} event:/Ingeste/game/03_star/birdbros_fly_loop
{9378f75c-b512-45ba-a0b2-cd3456349e67} event:/Ingeste/game/03_star/birdbros_thrust
{0ea85970-67c8-405c-a2d6-6145817b5c3a} event:/Ingeste/game/03_star/bridge_rumble_loop
{ffc9e71e-11a2-4743-8e27-66a7ff417ece} event:/Ingeste/game/03_star/bridge_support_break
{3e5ebfaf-5a3d-41bb-8f65-4bc43f31f86b} event:/Ingeste/game/03_star/car_down
{465b8267-47fa-4960-ad51-7b1b426a76f3} event:/Ingeste/game/03_star/car_up
{bf1482b1-0677-44e4-9988-14798b9ab9d3} event:/Ingeste/game/03_star/console_blue
{7ada329a-8b1d-4393-901f-221e70977fc2} event:/Ingeste/game/03_star/console_purple
{043c0ca1-2eab-405f-8b28-44fe041a7505} event:/Ingeste/game/03_star/console_red
{83705390-3b23-41a9-81e2-089c5fbd6793} event:/Ingeste/game/03_star/console_static_long
{0f9d2881-f3f0-425c-97d6-4a29d9e93dce} event:/Ingeste/game/03_star/console_static_loop
{bc1aa3ff-d35f-4fb5-baf1-041a62ad54fa} event:/Ingeste/game/03_star/console_static_short
{2d173fe2-2e70-430b-aee6-a42541fbcec2} event:/Ingeste/game/03_star/console_white
{0fbfada9-c9ba-4d73-a993-90ff76fa1fc6} event:/Ingeste/game/03_star/console_yellow
{d7d52ee7-26d6-4931-874a-96ae7aeceefe} event:/Ingeste/game/03_star/fallblock_first_impact
{6d44d930-d6e9-4fc0-8dde-37d27060d6a8} event:/Ingeste/game/03_star/fallblock_first_shake
{852d77e1-f5ab-4f19-aaf9-17257119bfd3} event:/Ingeste/game/03_star/fallblock_ice_impact
{460a14ec-e1bf-473d-8907-e68eda67e9d3} event:/Ingeste/game/03_star/fallblock_ice_shake
{92cb92b3-59e6-4ba0-a8a0-eabd508b74ce} event:/Ingeste/game/03_star/intro_vignette
{078cad90-551e-473e-af08-92689a82f082} event:/Ingeste/game/03_star/zip_mover
{4d5aad10-c265-47c0-88e4-70725379a90e} event:/Ingeste/game/04_allie/lantern_hit
{4fb0aaff-1d6a-41a8-a223-417339acc1b4} event:/Ingeste/game/04_allie/sequence_mirror
{e4667516-36a8-43e4-b7fb-ec488c370f39} event:/Ingeste/game/04_allie/sequence_phone_pickup
{5e09dc83-0f12-4ca1-a8f6-f2ddd5833dcb} event:/Ingeste/game/04_allie/sequence_phone_ring_loop
{d7ce75c7-4244-419e-b5b5-1a95439cb95f} event:/Ingeste/game/04_allie/sequence_phone_ringtone_loop
{e028c8cf-cb62-43e0-a4a7-90949557ac83} event:/Ingeste/game/04_allie/sequence_phone_transform
{37428247-1c7b-44f0-957c-8dae9eb02d00} event:/Ingeste/game/04_allie/theoselfie_foley
{085c34d6-368e-4e75-979c-a89e082763f7} event:/Ingeste/game/04_allie/theoselfie_photo_filter
{bd4de47f-6b19-414a-ab85-d4a54a7146eb} event:/Ingeste/game/04_allie/theoselfie_photo_in
{25ebea34-1706-4ce0-8475-25ef5dc78730} event:/Ingeste/game/04_allie/theoselfie_photo_out
{d912f2ed-b9b8-4f0b-b08c-9e79decd6109} event:/Ingeste/game/05_restore/clutterswitch_books
{5365f836-24b4-4e14-b0a6-e6a8d9c267e8} event:/Ingeste/game/05_restore/clutterswitch_boxes
{fc9fdc39-368c-4fe7-8152-2ce1618a46f7} event:/Ingeste/game/05_restore/clutterswitch_finish
{904e2a5d-eae4-45b0-a8f1-73f377bb6b9c} event:/Ingeste/game/05_restore/clutterswitch_linens
{08a1d211-ac35-4720-809d-127074cffd03} event:/Ingeste/game/05_restore/clutterswitch_return
{8d7fa0d3-ed6c-47db-96b3-7a1344880241} event:/Ingeste/game/05_restore/clutterswitch_squish
{ebcec662-2330-427d-a5fc-b376e01df8ab} event:/Ingeste/game/05_restore/deskbell_again
{3190d130-288a-46a9-b1c8-2f58bfad9565} event:/Ingeste/game/05_restore/door_metal_close
{dfd827de-3156-4f6e-bfe6-dc37ca615f50} event:/Ingeste/game/05_restore/door_metal_open
{a3e25265-cf61-468d-9da9-31ccae6617ae} event:/Ingeste/game/05_restore/door_wood_close
{e81ba7f3-d885-45e1-b2b9-fa6d0dae3956} event:/Ingeste/game/05_restore/door_wood_open
{09e5309a-86e8-47ff-87d1-75fe3cb73928} event:/Ingeste/game/05_restore/fallblock_wood_impact
{f1f439be-ce69-45ea-af72-09f67d2f7ea5} event:/Ingeste/game/05_restore/fallblock_wood_shake
{38054977-168b-4126-9588-88f9a7eae2f5} event:/Ingeste/game/05_restore/fallblock_wooddistant_impact
{2fb7439a-7ad7-445d-b863-9674aa6d6267} event:/Ingeste/game/05_restore/fluff_tendril_emerge
{8ca97a3b-887f-43f8-8db2-fd76ae9bd107} event:/Ingeste/game/05_restore/fluff_tendril_recede
{ec48dba3-7add-4add-b9b8-f34fe58489e0} event:/Ingeste/game/05_restore/fluff_tendril_touch
{c8f9190c-2314-4905-bedb-557f82eb8cae} event:/Ingeste/game/05_restore/forcefield_bump
{55f7a3b9-fdb0-4df0-b700-ed1e91ebfd0b} event:/Ingeste/game/05_restore/forcefield_idle_loop
{c0a633c3-d8f7-4045-8bd4-75af61c7add8} event:/Ingeste/game/05_restore/forcefield_vanish
{1de54e8b-83d7-4974-8ec3-b81adc25019a} event:/Ingeste/game/05_restore/key_unlock
{a508521d-9814-44c6-be0e-1cc633e3b2d3} event:/Ingeste/game/05_restore/lantern_bump
{0b7cf48f-1ca0-4066-ba13-69d97b4d17c5} event:/Ingeste/game/05_restore/memo_in
{8fbdb55e-e7b1-48c6-9950-527f34b1ff9e} event:/Ingeste/game/05_restore/memo_out
{191801d0-e985-44ed-9839-392dd0a45cda} event:/Ingeste/game/05_restore/platform_horiz_left
{c8f4e848-244d-4cbe-8185-a4367866d5f4} event:/Ingeste/game/05_restore/platform_horiz_right
{5efdf34e-60c9-4c96-a171-10f7b86b46b4} event:/Ingeste/game/05_restore/platform_vert_down_loop
{ee3ed716-59dd-4cc1-8d68-fa103c3aa6c9} event:/Ingeste/game/05_restore/platform_vert_end
{98a4dbe8-88a8-473e-b8de-05b241badeda} event:/Ingeste/game/05_restore/platform_vert_start
{b9818871-fc77-4181-8a4a-9439b672bf64} event:/Ingeste/game/05_restore/platform_vert_up_loop
{cf09f84f-f134-48fe-853e-61e02ef9a590} event:/Ingeste/game/05_restore/sequence_oshiro_intro
{1efc0003-ce96-46f3-be54-158b9f3245d9} event:/Ingeste/game/05_restore/sequence_oshirofluff_pt1
{577a892f-aa7d-4314-b366-a1079e79dca3} event:/Ingeste/game/05_restore/sequence_oshirofluff_pt2
{bc609906-d9bc-42c1-9431-23600bf25ea5} event:/Ingeste/game/05_restore/suite_bad_ceilingbreak
{c2fc6706-6b96-46b3-a207-d0e6e194707c} event:/Ingeste/game/05_restore/suite_bad_exittop
{7629619c-0dce-447c-aac0-bfcdc80e90b9} event:/Ingeste/game/05_restore/suite_bad_intro
{e446312c-679b-44ed-a6a3-ffb6746c66fe} event:/Ingeste/game/05_restore/suite_bad_mirrorbreak
{efc4e4d8-cee0-4ff2-954a-0c8666230e7d} event:/Ingeste/game/05_restore/suite_bad_moveroof
{2894c691-774c-4a49-9388-ff545ebd718b} event:/Ingeste/game/05_restore/suite_bad_movestageleft
{d8562d55-b9e7-4bb4-8936-923f4db0a9dc} event:/Ingeste/game/05_restore/trapdoor_frombottom
